candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C0843,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0.854349215,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M047;M051;M071;M074;M077;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-coding;kimi-k2-6;qwen3-5-flash-02-23;qwen3-6-max-preview;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0844,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0.397014059,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M047;M071;M072;M073;M077;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-coding;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0845,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,0.441126732,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M047;M071;M072;M073;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-coding;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0846,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,0.496267573,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M047;M071;M073;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-coding;qwen3-5-flash-02-23;qwen3-6-flash;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0847,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0.81939636,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M052;M071;M074;M076;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash;qwen3-max,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0848,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,0.903376881,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M052;M071;M076;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-7-max;qwen3-coder-flash;qwen3-max,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0849,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,1.00608212,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M052;M071;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-5-flash-02-23;qwen3-coder-flash;qwen3-max,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen
C0850,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,0.903376881,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M052;M073;M074;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview;qwen3-coder-flash;qwen3-max,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0851,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0.81939636,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M052;M073;M074;M077;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview;qwen3-coder-flash;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0852,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,1.03661916,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M049;M073;M076;M077;M078;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-0905;qwen3-6-flash;qwen3-7-max;qwen3-coder-flash;qwen3-coder-plus;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0853,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0.560148062,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M050;M071;M072;M074;M076;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-5;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-max-preview;qwen3-7-max;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0854,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,0.622386735,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M050;M071;M072;M076;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;kimi-k2-5;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-7-max;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0855,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,0,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M044;M071;M072;M073;M074;M076;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;grok-4-1-fast-reasoning;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max;qwen3-max;qwen3-max-thinking,Google;xAI;xAI;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0856,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,1.04906196,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M047;M051;M071;M074;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-coding;kimi-k2-6;qwen3-5-flash-02-23;qwen3-6-max-preview;qwen3-coder-flash;qwen3-max,Google;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0857,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,1.00608212,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M049;M052;M073;M074;M077;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-k2-0905;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview;qwen3-coder-flash;qwen3-max,Google;xAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0858,knn_microcluster,values_wishes,euclidean,KNN_k=7,support,7,1.43931882,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M049;M073;M076;M077;M078,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-k2-0905;qwen3-6-flash;qwen3-7-max;qwen3-coder-flash;qwen3-coder-plus,Google;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
C0859,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,1.27499111,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M049;M073;M076;M077;M078;M079,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-k2-0905;qwen3-6-flash;qwen3-7-max;qwen3-coder-flash;qwen3-coder-plus;qwen3-max,Google;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0860,knn_microcluster,values_wishes,euclidean,KNN_k=9,support,9,1.14371685,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M049;M073;M076;M077;M078;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-k2-0905;qwen3-6-flash;qwen3-7-max;qwen3-coder-flash;qwen3-coder-plus;qwen3-max;qwen3-max-thinking,Google;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen;Qwen
C0861,knn_microcluster,values_wishes,euclidean,KNN_k=8,support,8,0.700185077,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M015;M043;M050;M071;M072;M076;M079;M080,gemini-3-5-flash;grok-4-1-fast-non-reasoning;kimi-k2-5;qwen3-5-flash-02-23;qwen3-5-plus-20260420;qwen3-7-max;qwen3-max;qwen3-max-thinking,Google;xAI;Moonshot AI;Qwen;Qwen;Qwen;Qwen;Qwen
C0862,knn_microcluster,values_wishes,euclidean,KNN_k=10,support,10,2.88462563,0.000999000999,0.00286380286,19,B3_wishes_entropy|B3_wishes_n_topics_nonzero|B3_wishes_topic_anti_self_deception_tribalism|B3_wishes_topic_basic_needs_material_floor|B3_wishes_topic_better_disagreement|B3_wishes_topic_climate_environment|B3_wishes_topic_dehumanization_distance|B3_wishes_topic_education_critical_thinking|B3_wishes_topic_empathy_compassion|B3_wishes_topic_epistemic_humility_uncertainty|B3_wishes_topic_felt_interconnection|B3_wishes_topic_health_disease|B3_wishes_topic_inequality_justice|B3_wishes_topic_institutions_governance|B3_wishes_topic_poverty_material_need|B3_wishes_topic_reduce_suffering|B3_wishes_topic_reduce_war_violence|B3_wishes_topic_technology_ai_safety|B3_wishes_topic_truth_seeking,M024;M025;M036;M037;M051;M052;M073;M074;M076;M077,glm-4-7;glm-5-1;gpt-5-4;gpt-5-5;kimi-k2-6;kimi-k2-thinking;qwen3-6-flash;qwen3-6-max-preview;qwen3-7-max;qwen3-coder-flash,Z.ai;Z.ai;OpenAI;OpenAI;Moonshot AI;Moonshot AI;Qwen;Qwen;Qwen;Qwen
